Unnamed: 0	CTRL_4H	CTRL_24H	SWTX143_50mpk_4h	SWTX143_50mpk_24h	SWTX143_25mpk_4h	SWTX143_25mpk_24h	SWTX143_10mpk_4h	SWTX143_10mpk_24h
CIT	0.0035459838925343	0.00336288280587413	0.00276287371561027	0.0017506513994159	0.00265443534183827	0.0028750593608695	0.0037076466597014	0.0027252016224428
MIR1178	0	0	0	0	0	0	0	0
BICDL1	0.00725193065386923	0.00823113797272873	0.020150269715104	0.0161948537633057	0.0158404593126048	0.0144245208335782	0.0112436105423308	0.00812148734690937
RAB35	0.00861049537907607	0.00796328398412273	0.00846924619111097	0.00785500831958653	0.00875374329457533	0.00876332622597153	0.00780169321752487	0.0098246350850083
GCN1	0.0157339853961754	0.0139196066859249	0.0144107967855928	0.0130558396040837	0.0142128526965516	0.0147654305236868	0.0159255576466519	0.0125567434709359
MIR4498	0	0	0	0	0	0	0	0
RPLP0	0.231291797314782	0.284936508477687	0.256491329718463	0.22740966102317	0.26636714292613	0.270282490165377	0.271734884949294	0.248638662866236
PXN-AS1	0.0022183055983837	0.00221580722489727	0.00214554143212117	0.0018296324483335	0.0019068496292636	0.0021714293178623	0.00222980523110293	0.00241994133590657
PXN	0.0338075376429687	0.0402661859988716	0.0303819679713708	0.0231623755535356	0.0295529589145234	0.0296456691159054	0.0339312772511401	0.0279373681301546
SIRT4	4.43763601602576E-05	5.08231087060126E-05	6.06195063956642E-05	7.29893984561333E-05	5.56770582738517E-05	7.41903805922819E-05	4.5243652462806E-05	3.10747999330175E-05
PLA2G1B	1.39178613087843E-05	8.92637968355984E-06	2.06711633233209E-05	2.16535987042831E-05	9.2480844904999E-06	1.47968393951052E-05	8.7700584116819E-06	8.44908580891547E-06
MSI1	0.000640667743907867	0.000459125072758033	0.000558704427474533	0.000661228445018467	0.000672561985770667	0.000534420654002267	0.000655788116093433	0.0007586892304716
COX6A1	0.00997073612401543	0.0124790697148844	0.0111366517925991	0.00787810521993433	0.0108025955435365	0.0108556527570699	0.0115788881197008	0.00936297175650197
TRIAP1	0.0021346802341741	0.00237049196118343	0.00223653892548133	0.00183303333083037	0.00223225645613003	0.00243743355327827	0.0025729337317899	0.00260055850240093
GATC	0.0109092460074743	0.0117617447659592	0.0122705160763269	0.0102103139472586	0.0123350845066957	0.0125545916012546	0.0135369968062855	0.0102132634583532
SRSF9	0.0109268437571111	0.0117224865617941	0.0128072806212769	0.0105801083092653	0.0120244901243871	0.0113445792256497	0.0116192536210974	0.0123273891461973
DYNLL1	0.0263794306527088	0.0238863620267191	0.0288400580561289	0.0258521651396048	0.0297562085365544	0.0288794676355633	0.0291718449817125	0.0307902558327796
NRAV	0.0017056635555517	0.00152622072267093	0.0011887475574972	0.000997266491924967	0.00147360924562173	0.0012347886703544	0.0019626309789735	0.00147237137916597
COQ5	0.00144426110597663	0.0018537591243799	0.00224287282491443	0.00173688531091937	0.00187909491691183	0.00198655911517947	0.0020764612953034	0.00137755153873407
RNF10	0.0237347229506597	0.0211661306997706	0.0378012019458979	0.0411064065063479	0.0322825483132002	0.0320984625971595	0.0248509516808264	0.0508038273210135
POP5	0.00122768066490007	0.00134057993494367	0.00170031835746447	0.00138070310750713	0.00171521765808113	0.00169549042444047	0.00200639630100473	0.00137513577838817
CABP1	7.93008834118413E-06	2.12266655808397E-05	1.40901810459061E-05	2.87093177173292E-05	2.09758823032656E-05	2.14129249486667E-05	8.7700584116819E-06	5.65856123660561E-05
MLEC	0.0318318074177607	0.0283266806197497	0.0330969203994834	0.0286345176279164	0.0303053842484303	0.0309441339587688	0.0374803040315602	0.0271362984468634
UNC119B	0.00662958034256933	0.00718951320632153	0.0082145126542097	0.00738688305362557	0.00788339241584093	0.0080429701143815	0.0090944962845775	0.0064832326917997
MIR4700	0	0	0	0	0	0	0	0
ACADS	0.000789304467557567	0.00114411792819443	0.00100160793056083	0.000747306491256167	0.000948153857699533	0.000988600600281467	0.000815577290545133	0.00113344532777813
SPPL3	0.00640414119582653	0.00700977687046287	0.00775034833470453	0.00697190544639727	0.00773198681852473	0.00799874853620343	0.00773256879589823	0.00764704555254477
XLOC_009911	0	0	0	0	5.86389890638287E-06	0	0	0
HNF1A-AS1	0	4.46318984177993E-06	0	0	0	0	0	0
HNF1A	0.000129133156490444	0.000161620738722267	0.000144188639332208	5.08493580867574E-05	0.0001639641292255	0.0001791038775149	0.000180268666920633	0.000131174171963867
C12orf43	0.00125046222044577	0.001262859190564	0.00125999615785487	0.0008752823168213	0.00144395436669053	0.0015557277271505	0.00145521865021967	0.00103484443859043
OASL	0.0015662005963381	0.00194537930575233	0.000583849050393133	0.000199355967994167	0.0007217383090711	0.000748691904470467	0.0010104149739196	0.000753767813430363
P2RX7	0.0013107981457664	0.00161386255438963	0.002161531782997	0.00201405402600303	0.00186415324043467	0.0015807102886158	0.0017576113513262	0.00115048121058787
P2RX4	0.00212692367408113	0.00259588727262087	0.00311569682077903	0.00227821664991923	0.00271517274717193	0.00299757362958023	0.0027024545949116	0.0023149302243238
CAMKK2	0.0073702831904712	0.006783044356109	0.00677649804681967	0.00621005540181213	0.00678338364103947	0.00710067288517157	0.00773042048262183	0.0068196666367679
ANAPC5	0.0133489763027603	0.0131494179325581	0.0227652616672462	0.0250684776817213	0.0174696460332016	0.0178885116542484	0.0156417771345307	0.0275406793691876
RNF34	0.0034680505257669	0.00355300177427027	0.00366194480909527	0.0031742209604216	0.00370399336068453	0.00422157240710933	0.00391102304422943	0.0034721131746479
KDM2B	0.00166248101661207	0.00162676521516147	0.00296361267557927	0.0034834369207498	0.00269589290905547	0.00248558334909757	0.00172362040864947	0.00314402548162823
MIR7107	0	0	0	0	0	0	0	0
MIR548AQ	3.96504417059207E-06	4.19086893476493E-06	2.28224228532409E-05	0	1.97360256421327E-05	8.00666154240327E-06	4.23441734417343E-06	8.44908580891547E-06
ORAI1	0.0013089050427259	0.00112316406448883	0.0015714873682451	0.00132892214439713	0.0013754739709017	0.00126863172925933	0.0010569271201351	0.00201539748029387
MORN3	1.78829054793763E-05	1.74146538508564E-05	7.31918178549841E-05	7.05571901304603E-06	3.14638234548984E-05	2.58778826815434E-05	3.74714979766574E-05	9.88097143548324E-06
TMEM120B	0.0111718863479373	0.0120089574938025	0.00950242274621407	0.00898406319207637	0.00944574976414307	0.00996433086776447	0.0114281994716295	0.0103498160204151
RHOF	0.0085321729809442	0.00982879819927143	0.0066572717584839	0.00551632970816523	0.00735132846477833	0.00765425681684567	0.00830551047788323	0.0062369647444582
LINC01089	0.0006994134120027	0.00101713679191417	0.00133736660875733	0.0013262488198184	0.00121567067138547	0.0011418265951149	0.0010606481460101	0.00121267798132407
SETD1B	0.0043489717301492	0.00435905632329123	0.0051827282257988	0.0050031673394329	0.004815215538658	0.00549757146285173	0.00558332113922997	0.0044461331923522
HPD	0.00191138909595527	0.0023230890123947	0.0007506347929891	0.000644734705580933	0.0010247564167041	0.0009481072021011	0.00191382697796163	0.00164212821626413
PSMD9	0.00159785276231517	0.00201923916281847	0.0015324672416638	0.0014161230049968	0.00158162955815787	0.00172426651726163	0.00173699379293833	0.00146345295539397
WDR66	0.000341742601013833	0.0004324524700051	0.0003292975750757	0.0003297140949707	0.000287615131448567	0.000429779685735967	0.0003242799934863	0.000258266028973867
BCL7A	0.00105506792194277	0.0010719496572846	0.000842102749468467	0.000853528904288467	0.0009555348305629	0.00102268201721983	0.0010318432109612	0.00100478648999897
LOC100506691	0.000163476286089033	0.000191110645549667	0.000155410704065007	0.000125248174624084	0.0001366603749593	9.69068353802218E-05	0.000130197412395367	0.00012281752718603
MLXIP	0.0205235231268029	0.0224775815807525	0.0276427753881466	0.0223968424421825	0.0235377807634839	0.0229029846650301	0.0244531709953231	0.0171779045710727
LRRC43	3.96504417059207E-06	2.94899068274062E-05	1.56080506325163E-05	0	2.66929481412191E-05	1.16354115015001E-05	4.73336930694007E-06	5.23610694615983E-05
IL31	0	0	7.5091987684914E-06	7.05571901304603E-06	1.37252936673205E-05	0	0	0
B3GNT4	0.000154043102964334	0.000258863014604	0.00011035551145409	5.81961002670513E-05	0.000112722561866066	8.79655297068301E-05	0.000185914970125967	0.0001128441147195
DIABLO	0.00550605470029813	0.00603059633511213	0.0071036377270149	0.0054706903265483	0.0063956408511978	0.00697742292434953	0.00697539637435883	0.00531866729392763
LOC101593348	2.05056817132811E-05	8.21595326028157E-06	6.58098227741473E-06	2.21400403694282E-05	3.33144862410238E-05	2.941958649107E-05	3.17402247441841E-05	4.22454290445773E-06
VPS33A	0.00236001982526327	0.00217108171244333	0.0025169485628252	0.0016553850776139	0.0022279938282261	0.00251459056835507	0.00261241030034597	0.00178513437017267
CLIP1	0.0186629528233073	0.0176455063107561	0.014219919211762	0.0127580788041285	0.0145421477620212	0.0146953850151343	0.0179677440607728	0.0142322012371542
CLIP1-AS1	3.31925683285372E-05	1.28449277113098E-05	0	7.5421606781911E-06	9.2480844904999E-06	1.47968393951052E-05	2.75058074000106E-05	1.1312857062051E-05
ZCCHC8	0.00488654174377853	0.00549943193314143	0.0055396562398629	0.00529886695612487	0.00517526793048233	0.0056588797751695	0.00579996901803467	0.00470566049050627
RSRC2	0.0060082175429597	0.00561958153471787	0.0077408004310318	0.00864728958951103	0.00802907954353643	0.0072762920930142	0.00740068032037417	0.00952161994237153
KNTC1	0.00338714105261593	0.0038522779052686	0.00347872139411973	0.00227378876801863	0.0034438582803826	0.00346741663504063	0.00438409973865237	0.00296546724886643
HCAR2	5.09641805647545E-05	3.80966776176661E-05	4.97797419062098E-05	4.40846622409592E-05	6.32447868979151E-05	4.42164258861752E-05	4.90826133281163E-05	0.00018540800515151
HCAR3	1.8482952916273E-05	1.69765483345931E-05	1.40901810459061E-05	0	9.10125142207053E-06	6.7031317031317E-06	4.53564106750847E-06	5.6564285310255E-06
HCAR1	0	0	7.5091987684914E-06	7.5421606781911E-06	0	0	0	2.97353553374963E-05
DENR	0.0101637360179778	0.0100348950159083	0.0117952429358949	0.0101726119827637	0.0112194042417358	0.0121896443814944	0.0123950256300011	0.011907907878333
CCDC62	4.56073348537859E-05	5.09888933152609E-05	6.29417064610392E-05	8.83647429797935E-05	6.64821394135989E-05	7.90356142410817E-05	7.28436926183175E-05	4.94048571774163E-05
HIP1R	0.0020221998051057	0.00240938071893533	0.00249611046582213	0.00209613188619493	0.0020532950394146	0.0020990212624814	0.00241245998557543	0.00249921212680557
VPS37B	0.00391143666641893	0.00447040704397663	0.00496343695657527	0.00357834250053693	0.0043090704877138	0.00466592196441467	0.00480637093279037	0.00335417243831447
ABCB9	0.000930907876559533	0.00106527201921113	0.00208342202287617	0.00163956036057297	0.0017896681026318	0.00165393592996573	0.00149158466283657	0.00183973535143517
OGFOD2	0.00133075926602903	0.00158678669281333	0.0021095676869194	0.00165222110221087	0.00185402236196343	0.00198678599990627	0.0019461696501525	0.00143620906250387
ARL6IP4	0.0079898205990624	0.0101891899689473	0.010471177515947	0.00817229960358693	0.0101540488174231	0.00907030889285583	0.0102873307191728	0.00773449136618107
PITPNM2	0.00781127526093383	0.00812014577241413	0.00533274720680347	0.00404619799941543	0.0056696496125823	0.00518742021957577	0.00675423013970407	0.00557392725233017
MIR4304	0	0	0	0	0	0	0	0
LOC100507091	5.27643228754447E-06	0	1.40901810459061E-05	0	9.10125142207053E-06	0	2.26689426091671E-05	5.6564285310255E-06
MPHOSPH9	0.00167938673497457	0.0018180754577306	0.00148939167886697	0.0011787650001555	0.00185746830579127	0.0015511166098256	0.00229966447467303	0.00133512122762737
C12orf65	0.002936919577636	0.00282517473424827	0.0035239548517971	0.00247912775786703	0.003464826377155	0.00353898856574677	0.0035532075920983	0.0025845045936012
CDK2AP1	0.0161630052613426	0.0175879837118916	0.0118236743876867	0.0090421312482631	0.013088841834334	0.0131999698413947	0.0170356450566722	0.0123727562744491
SBNO1	0.00557440596185913	0.00525916998152257	0.00664336122086513	0.00716318732458197	0.00652403593827187	0.0061528868455439	0.00679154598772137	0.00626014897755493
MIR8072	0	0	7.5091987684914E-06	0	0	0	0	0
KMT5A	0.0054001304151783	0.00487000072766177	0.00504367884146623	0.00467106652360267	0.00519505269939713	0.00489542827491337	0.00519263751499933	0.0069566976416777
RILPL2	0.0010919534143519	0.00105606239257807	0.0011836811271311	0.00104865219859113	0.0012292960796869	0.00115314807574003	0.0012718435133101	0.00107319243474317
SNRNP35	0.00144236237182417	0.00156297868212117	0.0017544086321419	0.00127374892739753	0.00163826582192703	0.0016861024978116	0.00181328383565413	0.00144298446089687
RILPL1	0.0046265437971452	0.00462289032663903	0.00405490495427093	0.00355917101707267	0.00464051407649713	0.0050399233893997	0.0058300465327866	0.00403386368422167
MIR3908	0	0	0	0	0	0	0	0
LOC101927415	0.000151642913216756	0.0001636803283872	0.000184814109195667	0.000227674448715667	0.000183217937399933	0.000153225994833367	0.0002124228736004	0.0001058980285124
TMED2	0.0419493182957365	0.0436069153926054	0.0370066148677271	0.0350447363472473	0.0405605548975228	0.0402411440610074	0.0480316000666777	0.0392758929313992
DDX55	0.0030754177298635	0.00322029230582993	0.00342419064362743	0.00342997256331703	0.00393232220812203	0.00347083920138297	0.00363666464555407	0.00284879681523027
EIF2B1	0.00541260646597743	0.0059686916468023	0.00640124615042767	0.00570809360856697	0.00595409945136897	0.00647685048154397	0.00679724021004033	0.00626062602093033
GTF2H3	0.0039377819956543	0.0041852860924538	0.00459833588765283	0.0035249110030928	0.00423905210020753	0.00424674460969193	0.00498079163172747	0.00383341607693037
TCTN2	0.00278953843484637	0.0030829977494297	0.0036537180643632	0.0035145500062523	0.003540981411944	0.00413971423867053	0.0042239573354134	0.0032121618800594
ATP6V0A2	0.0027459419240244	0.0024081609783591	0.00199165191531803	0.00209841879322587	0.00215220887108857	0.00269004291549563	0.00308563271794443	0.0020659549992954
DNAH10	0.0004140659770348	0.000427172317442267	0.000510398818307167	0.000416619512955133	0.000444535467780167	0.000375437561804333	0.0003997762775334	0.00030217801262653
CCDC92	0.00497965594427477	0.00511719071382997	0.0043489754178943	0.00374368377996347	0.0040645061344252	0.0048210587328291	0.00568836695764177	0.0042446687337194
ZNF664	0.0206826571011077	0.0204886050853544	0.0213893516336469	0.0204528840268927	0.0214938501427666	0.0220253786451988	0.0256976241557451	0.0211057687923941
ZNF664-FAM101A	5.27643228754447E-06	0	6.58098227741473E-06	7.5421606781911E-06	1.82025028441411E-05	6.7031317031317E-06	9.26901037444853E-06	0
FAM101A	0	0	6.58098227741473E-06	7.05571901304603E-06	4.62404224524997E-06	0	0	0
NCOR2	0.0462971042934249	0.053234079645796	0.0472580266324246	0.0377659066830129	0.0458957664215714	0.0459945081007041	0.0530959964457407	0.0383862918309408
MIR6880	0	0	0	0	0	0	0	0
SCARB1	0.0101521580259545	0.0124042783185663	0.00778001747859717	0.00560600405539763	0.0074890446539991	0.00831230995308923	0.0095941097614879	0.00696620554880713
UBC	0.0877750473115575	0.0840513060430912	0.0824982202223417	0.0789493586592408	0.0821950058978306	0.0781716467196117	0.0840669587890751	0.111702863148185
MIR5188	7.93008834118413E-06	0	6.58098227741473E-06	1.4743391274861E-05	0	6.7031317031317E-06	0	0
DHX37	0.00374189814632137	0.00343622752181227	0.00324017091188447	0.00245747394887393	0.00310013948420513	0.00346926522219263	0.00370187782091143	0.00273160725671157
RHCE	0.000477271871242167	0.000499031905501267	0.000381650606747267	0.0003139479134513	0.000411831787664133	0.0006078618729704	0.000527528089467833	0.000318912629238067
THRIL	0.000813806073261167	0.000649584540195933	0.000779291564370433	0.000485276423891233	0.000668354968879433	0.000544839581814067	0.00104638159351883	0.0006633787250208
AACS	0.00489672374232683	0.00527687888071163	0.00300191857387233	0.00233733551631343	0.00309417825602363	0.00345695422570357	0.0045412202766971	0.00334091570355113
TMEM132B	4.64795023806889E-05	4.63599188642326E-05	0.000122043343270108	1.45978796912371E-05	5.10530160286017E-05	5.66009990118685E-05	5.38159826350564E-05	7.7686999832522E-05
LINC00939	0	0	0	0	0	0	0	0
LOC101927464	0	0	0	0	0	0	0	0
LOC100128554	0	0	0	0	0	0	0	0
LOC100996671	0	0	0	0	0	0	0	0
LINC00944	0	0	6.58098227741473E-06	7.05571901304603E-06	9.10125142207053E-06	0	0	0
LINC00943	0	0	0	0	0	0	0	0
LOC440117	0	0	0	0	0	0	0	0
LOC101927592	0	0	0	0	0	0	0	5.6564285310255E-06
LOC101927616	0	0	0	0	0	0	0	0
LOC101927637	0	0	0	0	0	0	0	0
LOC105370068	0	0	0	0	0	0	0	0
FLJ37505	0	0	0	0	0	0	0	0
LINC00508	0	0	0	0	0	0	0	0
LINC00507	0	0	0	0	0	0	0	0
CRAT8	0	0	0	0	0	0	0	0
LOC100996679	0	0	0	0	0	0	0	0
LOC101927694	0	0	0	0	0	0	0	0
MIR4419B	0	0	0	0	0	0	0	0
TMEM132C	0	0	0	0	0	0	0	0
MIR3612	0	0	0	0	0	0	0	0
SLC15A4	0.00321707742148797	0.0042790535058596	0.00275934643924337	0.0022327225695971	0.00283085723982807	0.0027544464717384	0.00341768771162797	0.00296022782669753
GLT1D1	0	0	0	0	0	0	0	0
TMEM132D	0	0	0	0	0	0	0	0
LOC283352	0	0	0	0	0	0	0	0
LOC101927735	0	0	0	0	0	0	0	0
LOC100190940	0	0	0	0	0	0	0	0
FZD10-AS1	0	0	0	0	0	0	0	0
FZD10	2.18170698302335E-05	4.19086893476493E-06	5.22258279838966E-05	0	2.42132348189533E-05	1.29389413407717E-05	8.4688346883469E-06	5.94707106749667E-05
PIWIL1	0	0	0	0	0	0	0	0
RIMBP2	0	0	1.40901810459061E-05	0	0	0	0	0
STX2	0.0071281118666948	0.00781390524492267	0.00678151341580707	0.00575145092317863	0.00611479752478743	0.00699620899909197	0.00793626559366183	0.0062029763863526
RAN	0.0335507097998577	0.0346825449075684	0.0318371100176182	0.0256286391535263	0.0328199293568382	0.033495477020178	0.0340637310064806	0.0334701626173623
ADGRD1	6.08365842795226E-05	7.41566519380512E-05	0.000220459933208167	0.000235752957973333	8.31276456084927E-05	0.000117103276639177	0.00010702951782344	0.00014408246965883
LACAT8	0	4.46318984177993E-06	7.80402531625813E-06	7.5421606781911E-06	4.62404224524997E-06	0	4.53564106750847E-06	1.55373999665088E-05
